text,is_correct,word_count,has_date
Aquifers can occur at various depths .,False,7,False
Aquifers may occur at various depths .,False,7,False
Leatherback turtles are one of the deepest- diving marine animals .,False,11,False
Two of the largest known impact events on Earth occurred during the Orosirian .,False,14,False
Two of the largest known impact events on Earth happened during the Orosirian .,False,14,False
Over 500 atmospheric nuclear weapons tests were conducted at various sites around the world from 1945 to 1980 .,False,19,True
"While hundreds of comic series have been made in the Franco- Belgian group , some are more notable than others .",False,21,False
Other sources use minima as low as 28 kn and maxima as high as 90 kn .,False,17,False
"Other sources use minima as low as 28 kn , and maxima as high as 90 kn .",False,18,False
In the center of a village the ground begins to open up and a strange green light emanates from within .,False,21,False
"In the center of a village , the ground begins to open up and a strange green light emanates from within .",False,22,False
The county continued to be developed for agriculture and is still mostly rural .,False,14,False
Below is a list of longest reigning cruiserweight champions in boxing measured by the player 's longest reign .,False,19,False
"The G and PG ratings are often left out as they are typical of normal , everyday climbing .",False,19,False
"Flannel , flannelette , and cotton flannel can be woven in either a twill weave or plain weave .",False,19,False
"This subfamily is widely distributed , and members are adapted to a wide variety of environments .",False,17,False
This subfamily is widely distributed and members are adapted to a wide variety of environments .,False,16,False
The sarus crane is easily distinguished from other cranes in the region by the overall grey color and the contrasting red head and upper neck .,False,26,False
"Above the western entrance is the face of the astronomical clock , which was destroyed during the 30 - year war .",False,22,False
"Over the generations , the family members have resided in some notable historic homes .",False,15,False
Over the generations the family members have resided in some notable historic homes .,False,14,False
"Carme did not receive its present name until 1975 ; before then , it was simply known as Jupiter XI .",False,21,True
"In Australia , the colonization began in the 1940s , with the species establishing itself in the north and east of the continent .",False,24,True
"In Australia the colonization began in the 1940s , with the species establishing itself in the north and East of the continent .",False,23,True
"After the war , his research focused on human genetics , pioneering in what is now known as gene regulation .",False,21,False
"After the war his research focused on human genetics , pioneering in what is now known as gene regulation .",False,20,False
Other authors have attempted to use Evolutionary game theory to explain the emergence of human attitudes about morality and corresponding animal behaviors .,False,23,False
Urinary tract infections can affect 10 % of people during childhood .,False,12,False
Urinary tract infections may affect 10 % of people during childhood .,False,12,False
Venegas began playing instruments at the age of 10 when her parents first sent her to piano lessons .,False,19,False
Research usually involve a mixture of field and laboratory studies .,False,11,False
"The names of oblasts did not usually correspond to the names of the respective historical regions , as they were created as purely administrative units .",False,26,False
"The names of oblasts did not usually correspond to the names of the historical regions , as they were created as purely administrative units .",False,25,False
"At the 2000 United States Census , there were 297,490 people , 108,984 households and 78,359 families residing in the county .",False,22,True
"On 8 July 1680 , Hooke observed the nodal patterns associated with the mode of vibration of glass plates .",False,20,True
"On 8 July 1680 , Hooke observed the nodal patterns associated with the modes of vibration of glass plates .",False,20,True
"Between 1918 and 1940 , the center of the city undertook large renovation work .",False,15,True
The cat skull is unusual among mammals in having very large eye sockets and a powerful and specialized jaw .,False,20,False
The cat skull is unusual among mammals in having very large eye sockets and a powerful specialized jaw .,False,19,False
French is the only official language in France as a whole and in these municipalities .,False,16,False
Some computer languages and the IEEE 754 - 2008 standard dictate that in straightforward calculations the result should not be rounded twice .,False,23,True
"Mars has only a thin atmosphere ; however , it is extremely dusty and there is much light that is scattered about .",False,23,False
"Mars has only a thin atmosphere ; however , it is extremely dusty , and there is much light that is scattered about .",False,24,False
Most of the city 's 19th - century houses were built of limestone mined nearby .,False,16,False
"Many species of large predatory fish also school , including many highly migratory fish , such as tuna and some oceangoing sharks .",False,23,False
"Many species of large predatory fish also school , including many highly migratory fish , such as tuna and some ocean going sharks .",False,24,False
"There are many different varieties of quartz , some of which are semi-precious gemstones .",False,15,False
"The temple is famous for the approximately 25,000 black rats that live , and are revered , in the temple .",False,21,False
"The temple is famous for the approximately 25,000 black rats that live , and are revered in , the temple .",False,21,False
Water turbines are divided into two groups : reaction turbines and impulse turbines .,False,14,False
Through his work at the Museum he became acquainted to many Egyptologists and archaeologists who visited the Museum .,False,19,False
The purpose of a formal name is to have a single name that is accepted and used worldwide for a particular plant or plant group .,False,26,False
The metal-carbon bond in organometallic compounds is generally highly covalent .,False,11,False
"They have no body cavity , and no circulatory or respiratory system .",False,13,False
"Limp vellum or limp - parchment bindings were used frequently in the 16th and 17th centuries , and were sometimes gilt but were also often not embellished .",False,28,False
"Because oxygen is more electronegative than carbon , the electrons in the bond are more towards it .",False,18,False
"In males , relaxin enhances motility of sperm in semen .",False,11,False
Hyperbolas may be seen in many sundials .,False,8,False
"The taxonomy of the genus is complex , and still under investigation .",False,13,False
"Female stag beetles are usually smaller than the males , with smaller mandibles .",False,14,False
Potassium fluoride is somewhat toxic .,False,6,False
A backhand chop or knife edge chop is when a wrestler uses a backhand wing and slaps the chest of their opponent with the palm of their hand .,False,29,False
"Rwanda has a temperate tropical highland climate , with lower temperatures than are typical for equatorial countries because of its high elevation .",False,23,False
"Like all cryptographic keys , session keys must be chosen so that they cannot be predicted by an attacker , usually requiring them to be chosen randomly .",False,28,False
The basic equation of radiometric dating requires that neither the parent nuclide nor the daughter product can enter or leave the material after its formation .,False,26,False
Anthropomorphism can be used to assist learning .,False,8,False
Anthropomorphism can happen by mistake too .,False,7,False
"For discrete rings to persist , something must confine them .",False,11,False
Anti-nuclear groups say that reliance on nuclear energy can be reduced by adopting energy conservation and energy efficiency measures .,False,20,False
The velocity for a manned round trip of a few decades to even the nearest star is thousands of times greater than those of present space vehicles .,False,28,False
Gravitational lensing studies of the Bullet cluster are claimed to provide the best evidence to date for the existence of dark matter .,False,23,False
Any medication may cause anaphylaxis .,False,6,False
"Although dissimilar in overall appearance , gophers have been united with kangaroo rats into a common superfamily for a considerable time .",False,22,False
"Engineering ceramics are known for their stiffness , high temperature , and stability under compression and electrical stress .",False,19,False
"The first multiracial election in which all races could vote , was held on 27 April 1994 .",False,18,True
The flag has a white - edged red diagonal band radiating diagonally from the lower hoist- side corner .,False,19,False
"Peat swamp forests are typically surrounded by lowland rain forests on better- drained soils , and by brackish or salt - water mangrove forests near the coast .",False,28,False
Substance misuse is the second most common risk factor for suicide after major depression and bipolar disorder .,False,18,False
"The book was his first detailed demonstration of the power of natural selection , and explained how complex ecological relationships resulted in the coevolution of orchids and insects .",False,29,False
"After World War II , European integration was seen as an antidote to the extreme nationalism which had devastated the continent .",False,22,False
"Conditional contraband , formerly known as occasional contraband , consists of such materials as provisions and livestock feed .",False,19,False
Stadnyk died at the age of 45 on 24 August 2014 from a brain hemorrhage .,False,16,True
He died in 2001 of a pulmonary embolism .,False,9,True
Metamorphic minerals are those that form only at the high temperatures and pressures of metamorphism .,False,16,False
Systems of linear equations form a fundamental part of linear algebra .,False,12,False
"From prehistoric times there are examples of graves covered with a stone slab , in its natural state or carved .",False,21,False
"The Adrar des Ifoghas area is characterized by wide , shallow valleys and is strewn with piles of eroded granite blocks .",False,22,False
"Fossil water aquifers can also be artesian if they are under sufficient pressure from the surrounding rocks , similarly to how many newly tapped oil wells are pressurized .",False,29,False
Flannelette typically refers to a napped cotton fabric imitating the texture of flannel .,False,14,False
Honey badgers often become serious poultry predators .,False,8,False
"Glucocorticoids are part of the feedback mechanism in the immune system which reduces certain aspects of immune function , such as inflammation .",False,23,False
"Crystals are regular arrays of atoms , and X - rays can be considered waves of electromagnetic radiation .",False,19,False
"Crystals are regular arrays of atoms , meaning that the atoms are repeat over and over in all three dimensions .",False,21,False
"Before the advent of iron smelting , meteoric iron was the only source of iron metal apart from minor amounts of telluric iron .",False,24,False
"It is the smallest of the true hyenas and retains many primitive viverrid characteristics lost in larger species , having a smaller and less specialised skull .",False,27,False
It is the smallest of its genus and has many primitive viverrid characteristics which are lost in the larger species .,False,21,False
"Heterokont chloroplasts appear to derive from those of red algae , rather than directly from prokaryotes as occurred in plants .",False,21,False
"Oceanic crust is primarily composed of mafic rocks , or sima which is named for its magnesium silicate minerals .",False,20,False
Zinc oxide is a white solid .,False,7,False
Hurling is a stick and ball game played by teams of 15 on a rectangular grass pitch with H-shaped goals at each end .,False,24,False
Gaelic football is the most popular of the gaelic games and is played by teams of 15 on a rectangular grass pitch with H-shaped goals at each end .,False,29,False
"Before the age of theoretical and computational chemistry , wet chemistry was the predominant form of scientific discovery in the chemical field .",False,23,False
There are risks of infection by salmonella bacteria .,False,9,False
There is inherent risk of infection by salmonella bacteria occasionally found in raw egg from cracked or improperly washed eggshells .,False,21,False
"The invasion planners specified a set of conditions regarding the timing of the invasion , deeming only a few days in each month suitable .",False,25,False
"Although this shark is a bottom-dweller and appears harmless , it can inflict painful lacerations if provoked , due to its powerful jaws and sharp teeth .",False,27,False
"Pepsin was one of the first enzymes to be discovered , and is polypeptidic in nature .",False,17,False
Chloroplasts are one of many types of organelles in the plant cell .,False,13,False
Cyanide compounds occur in small amounts in the natural environment and in cigarette smoke .,False,15,False
"Outside its native range , emerald ash borer is an invasive species that is highly destructive to ash trees in its introduced range .",False,24,False
"Historically , insects have been the most significant herbivores , and the evolution of land plants is closely associated with the evolution of insects .",False,25,False
There are three generalized categories in which amnesia could be acquired by a person .,False,15,False
"The cynodont therapsids flourished with the dinosaurs , but they were only shrew-sized .",False,14,False
"Hazzard died in New York City on 12 December 2016 from complications of dementia , aged 85 .",False,18,True
Ammonia is converted to nitric acid in two stages .,False,10,False
The rock python 's color pattern is whitish or yellowish with the blotched patterns varying from tan to dark brown shades .,False,22,False
"In 1863 , there was a design contest for a new building for the Rijksmuseum , but none of the submissions was considered to be of sufficient quality .",False,29,True
The aperture stop of a photographic lens can be adjusted to control the amount of light reaching the film or image sensor .,False,23,False
"The lava is usually dacitic or rhyolitic , rich in silica .",False,12,False
One barrier to achieving higher performance through instruction - level parallelism stems from pipeline stalls and flushes due to branches .,False,21,False
Color blindness is typically an inherited genetic disorder .,False,9,False
"States are divided into counties or county - equivalents , which may be assigned some local governmental authority but are not sovereign .",False,23,False
The saltwater crocodile is a large reptile growing to about 5 m in length .,False,15,False
"The specifics of their reproductive systems vary considerably within the group , including three forms of hermaphroditism and at least seven forms of parthenogenesis .",False,25,False
"Most members have a complex lifecycle , involving both asexual and sexual reproduction .",False,14,False
A number of antivirals have been tested for effectiveness in the common cold .,False,14,False
"The object has a red-sloped reflectance spectrum , saying that the surface could be rich in organic material such as tholins .",False,22,False
A urinary tract infection in the lower urinary tract is known as a bladder infection .,False,16,False
"As most porn is marketed to men , most bisexual porn is marketed to heterosexual or bisexual men .",False,19,False
All Paraves discovered so far have been coelurosaurs .,False,9,False
"Typical plants and animals have two sets of chromosomes , one set inherited from each parent .",False,17,False
An incremental backup only copies the data that has changed since the last incremental backup .,False,16,False
"Weissmuller was one of the world 's fastest swimmers in the 1920s , winning five Olympic gold medals for swimming and one bronze medal for water polo .",False,28,True
"Another common method of cooling is exposing an object to ice , dry ice , or liquid nitrogen .",False,19,False
"There are three different types of sections , the parabola , the hyperbola and the ellipse .",False,17,False
"The adults of this order possess four membranous wings , with the forewings and hindwings about the same size , and with many veins .",False,25,False
The accipitrine hawks generally hunt birds as their primary prey .,False,11,False
All uraninite minerals contain a small amount of radium as a radioactive decay product of uranium .,False,17,False
Horse - drawn for-hire hackney carriage services began operating in both Paris and London in the early 17th century .,False,20,False
Copper thermite is used for welding together thick copper wires for the purpose of electrical connections .,False,17,False
"He has edited and written many books and articles on education theory , policy and practice , and has appeared on many panels and symposia .",False,26,False
Many species reproduce entirely by parthenogenesis .,False,7,False
Physicists are working on a number of ways to write down a theory of quantum gravity .,False,17,False
"Like many deep-sea cephalopods , the vampire squid lacks ink sacs .",False,12,False
A propulsion system with a higher specific impulse uses the mass of the propellant more efficiently .,False,17,False
Another application of material science is the structures of ceramics and glass typically associated with the most brittle materials .,False,20,False
"Historically there have also been negative consequences , mostly associated with the dams normally required for power production .",False,19,False
"Mummies of humans and other animals have been found on every continent , but as a result of natural preservation through unusual conditions , and as cultural artifacts .",False,29,False
"The adaptation covers eight of the 24 tales and contains abundant nudity , sex and slapstick humor .",False,18,False
"Not only did the division into nomes remain in place for more than three millennia , the areas of the individual nomes and their ordering remained remarkably stable .",False,29,False
Lithium oxide is very corrosive .,False,6,False
"Sometimes , the developing world is plagued by largely preventable infectious diseases , due to malnutrition and poverty .",False,19,False
An electric locomotive runs on electricity as the name suggests .,False,11,False
Pairs of wandering albatrosses mate for life and breed every two years .,False,13,False
"Over 99 % of the bacteria in the gut are anaerobic , but in the cecum , aerobic bacteria reach high densities .",False,23,False
Hydrogen cyanide is a poisonous gas that interferes with cellular respiration .,False,12,False
The pygmy avoids human contact .,False,6,False
"Cockatoos occupy a wide range of habitats , from forests in subalpine zones to mangroves .",False,16,False
"Common medical conditions such as nasal infections , nasal polyps , or dental problems can cause phantom smells .",False,19,False
"Some sharks are oviparous , laying their eggs in the water .",False,12,False
"Although they are the most diverse of the caecilian families , the caeciliids do have a number of features in common that distinguish them from other caecilians .",False,28,False
"They are usually regarded as the most basal of the caecilian families , with numerous characteristics lacking in the other groups .",False,22,False
Diabetic retinopathy affects up to 80 percent of those who have had diabetes for 20 years or more .,False,19,False
The optimal fluid for preparing oral rehydration solution is clean water .,False,12,False
Ammonium carbonate is a white solid .,False,7,False
Phosphoric acid is a white solid .,False,7,False
Some water turbines are designed for Pumped storage hydroelectricity .,False,10,False
"The inner ear is found in all vertebrates , with substantial variations in form and function .",False,17,False
"In countries where FGM is common , the practice 's many variants are reflected in dozens of terms , often alluding to purification .",False,24,False
It is synthesized by partial chlorination of elemental sulfur .,False,10,False
"In HVDC bipolar configuration , a pair of conductors are used , each at a high potential with respect to ground in opposite polarity .",False,25,False
Gas chromatography is regularly used to describe what is inside a complex sample .,False,14,False
A gas chromatograph is a chemical analysis instrument for separating chemicals in a complex sample .,False,16,False
A deranged genetic scientist abducts college students as human guinea pigs that he uses in his experiments in crossbreeding plants with humans .,False,23,False
Males of many species exhibit gregarious mud-puddling behavior when they may imbibe salts from moist soils .,False,17,False
"Since the germ theory of disease , cleanliness has come to mean an effort to remove germs and other hazardous materials .",False,22,False
Millipedes appear in folklore and traditional medicine around the world .,False,11,False
Fighting within the ruined city was fierce and desperate .,False,10,False
"Rainbands exist in the periphery of tropical cyclones , which point towards the cyclone 's center of low pressure .",False,20,False
"Like most mental illnesses , there are ways to treat bipolar disorder .",False,13,False
"Old , Middle , and Late Egyptian were all written using both the hieroglyphic and hieratic scripts .",False,18,False
Skofterud was reported missing in the early morning of 29 July 2018 and was found dead on an islet .,False,20,True
M82 has undergone at least one tidal encounter with M81 resulting in a large amount of gas being funneled into the galaxy 's core over the last 200 Myr .,False,30,False
"Most mortars used today are made up of a barrel , a plate for the barrel to stand on , and a bipod .",False,24,False
Most chemical databases store information on stable molecules .,False,9,False
People who are allergic develop an Anaphylaxis - an allergic reaction .,False,12,False
"Unlike conductive hearing loss , sensorineural hearing loss is permanent .",False,11,False
A table comparing sensorineural to conductive hearing loss,False,8,False
Barium peroxide arises by the reversible reaction of O with barium oxide .,False,13,False
"In most cases , children belonging to mothers having gestational diabetes are at higher risk of childhood obesity and Type 2 diabetes later in life .",False,26,False
Children of women with GDM have an increased risk for childhood and adult obesity and an increased risk of glucose intolerance and type 2 diabetes later in life .,False,29,False
"Most complex natural products are chiral , and the bioactivity of chiral molecules varies with the enantiomer .",False,18,False
The symptoms of pernicious anemia come on slowly .,False,9,False
There are several causes of pernicious anemia .,False,8,False
An a cappella choir is a choir which sings without any instrumental accompaniment .,False,14,False
With the sines and cosines one can answer virtually all questions about triangles .,False,14,False
"With these functions , one can answer virtually all questions about arbitrary triangles by using the law of sines and the law of cosines .",False,25,False
"Observations , lab measurements and modeling are the three central elements in atmospheric chemistry .",False,15,False
The posterior lobe develops as an extension of the hypothalamus .,False,11,False
Echinoderms possess a unique water vascular system .,False,8,False
The plant is semi-aquatic and grows mostly on rocky places at the banks of rivers or in the riverbed .,False,20,False
Calcium nitrate is used in fertilizers to add nitrogen to the soil .,False,13,False
In some Western cultures it is traditional for the man to make a proposal to the woman directly while genuflecting in front of her .,False,25,False
Archeologists believe that the town was started in the 13th century .,False,12,False
"Sedimentary rocks cover up to 75 % of the Earth 's surface , record much of the Earth 's history , and harbor the fossil record .",False,27,False
"Racing bicycles used for Criteriums often have subtle , but significantly different geometry from those used in other mass-start , multi stage road race events .",False,26,False
Racing bicycles used for criteriums are typically no different than those used in other mass-start road events .,False,18,False
The rationale for the designated hitter rule arose comparatively early in the history of professional baseball .,False,17,False
"Many parish churches , abbey churches and cathedrals are in the Romanesque style , or were originally built in the Romanesque style and have subsequently undergone changes .",False,28,False
The vegetation is mostly sub-tropical rainforest with some wet sclerophyll forest .,False,12,False
"The three species of green mambas are arboreal , whereas the black mamba is largely terrestrial .",False,17,False
Most feathered dinosaurs discovered so far have been coelurosaurs .,False,10,False
There is consensus among paleontologists that birds are the descendants of coelurosaurs .,False,13,False
The stem is the part of the word that never changes even when morphologically inflected ; a lemma is the base form of the word .,False,26,False
"The state and union territory capitals are sorted according to administrative , legislative and judicial capitals .",False,17,False
"By the 7th millennium BCE , exceedingly large and organized settlements were found in the region , relying on deep wells for sources of water .",False,26,False
"The region is rich in sea life , with more than 4,000 species of marine molluscs and a large diversity of marine fishes .",False,24,False
Librarians all over the world use this unique identifier in the process of cataloging most books which have been published in the United States .,False,25,False
A few species that live in waters where the supply of food particles is very poor prey on crustaceans and other small animals .,False,24,False
"When quotation marks sit next to periods and commas , there are two styles of punctuation .",False,17,False
This can be done quickly using the method of exponentiation by squaring .,False,13,False
"The synapsids are traditionally divided into a primitive group and an advanced group , known respectively as pelycosaurs and therapsids .",False,21,False
They are similar in size but slightly smaller than the herring gull .,False,13,False
Reflection nebulae and emission nebulae are usually seen together and sometimes are called ' diffuse nebulae ' .,False,18,False
The sulfuric acid is reused in place of the sulfur trioxide to leach more zinc oxide .,False,17,False
The sulfuric acid is regenerated and recycled to the leaching step .,False,12,False
There is usually an option to produce audible representing the number of ionization events detected .,False,16,False
"They lay their eggs in cavities in moist soil , where they hatch into larvae that seek out streams or underground seepages , before metamorphosing into adults .",False,28,False
An important advantage of hydroelectric dams is their ability to be used as a peaking power plant .,False,18,False
The particle in a 1 - dimensional well is the most simple example showing that the energy of a particle can only have specific values .,False,26,False
The particle in a one-dimensional potential energy box is the most mathematically simple example where restraints lead to the quantization of energy levels .,False,24,False
Tjapaltjarri paints abstract images of sacred stories and songs from his family 's Dreaming .,False,15,False
"The pelvic region of the trunk is the lower part of the trunk , between the abdomen and the thighs .",False,21,False
"Pelvis can mean the lower part of the trunk of the human body , between the abdomen and the thighs .",False,21,False
In the 12th century the first stone church was built with the formation of the parish Ljungby socken .,False,19,False
"After enamel and dentin are destroyed and cavity reaches the dental pulp and nerves of the tooth , the tooth becomes sensitive since the nerves are exposed .",False,28,False
"This can be done reasonably quickly , even for very large numbers , using modular exponentiation .",False,17,False
Both of these calculations can be computed efficiently using the square- and - multiply algorithm for modular exponentiation .,False,19,False
Hummingbird beaks are flexible and their shapes vary dramatically as an adaptation for specialized feeding .,False,16,False
"Igneous rocks are formed when molten magma cools , either above or below the surface .",False,16,False
"Both species bore a passing or superficial resemblance to a very small , dog-sized saber - toothed cat .",False,19,False
The algae benefit from a safe place to live and consume the polyp 's carbon dioxide and nitrogenous waste .,False,20,False
"Procaine was first synthesized in 1905 , shortly after amylocaine .",False,11,True
Zinc sulfate can be used to supplement zinc in the brewing process .,False,13,False
The illegal maneuver of spitting a colored liquid into the face of an opponent in professional wrestling .,False,18,False
"Altogether , this fauna is massively dominated by large herbivores and generally lacks terrestrial carnivores .",False,16,False
The folds of cartilage surrounding the ear canal are called the pinna .,False,13,False
The outer ear is the folds of cartilage surrounding the ear canal .,False,13,False
The drug is commonly used to treat attention - deficit hyperactivity disorder and narcolepsy .,False,15,False
"When a conjecture has been proven , it is no longer a conjecture but a theorem .",False,17,False
Psychiatric hospitals used to be called lunatic asylums .,False,9,False
"Modern psychiatric hospitals evolved from , and eventually replaced the older lunatic asylums .",False,14,False
Drug trafficking and illicit drug use is a significant problem in Russia .,False,13,False
"The release of pituitary hormones by both the anterior and posterior lobes is under the control of the hypothalamus , albeit in different ways .",False,25,False
"They feed on insects and fruit , and their broad bills and weak legs reflect their diet and arboreal habits .",False,21,False
"There are no specific antiviral drugs for dengue ; however , maintaining proper fluid balance is important .",False,18,False
The nasal cavity is divided into two segments : the respiratory segment and the olfactory segment .,False,17,False
"During the epidemic , there were only a small number of men who remained healthy and bore the responsibility of caring for the sick .",False,25,False
A lot of electricity is used in arc welding .,False,10,False
"To prove this with algebra , start with the equation",False,10,False
The mercury inside the tube is toxic and makes these bulbs hazardous waste .,False,14,False
"Because they contain mercury , many fluorescent lamps are classified as hazardous waste .",False,14,False
The idea behind tinnitus maskers can be explained by a light analogy .,False,13,False
"She died of esophageal cancer in Tokyo on 11 January 2014 , aged 80 .",False,15,True
Copper forms coordination complexes with ligands .,False,7,False
Ubuntu splits all software into four different categories to show differences in licensing and the amount of support available .,False,20,False
Vanth was found at 0.25 arcseconds from Orcus with magnitude difference of .,False,13,False
The later half of the period was an episode of intensive orogeny on virtually all continents .,False,17,False
Tests tubes are often preferred above beakers when multiple small chemical or biological samples have to be handled and / or stored .,False,23,False
Jaspillite is also a sedimentary rock . in certain lead-zinc ore deposits .,False,13,False
This daisy may be used as a potherb .,False,9,False
"The following table contains a list of point groups labeled using the Schoenflies notation , which is common in chemistry and molecular spectroscopy .",False,24,False
Amphibians are the only vertebrates to go through metamorphosis .,False,10,False
Of the total exploitation length of route 72 % or 2117 km are in common carrier service and does not include industrial lines .,False,24,True
"Glow fuel is a mixture of methanol , nitromethane , and oil .",False,13,False
"Lateral undulation is the sole mode of aquatic locomotion , and the most common mode of terrestrial locomotion .",False,19,False
"In genetic sex-determination systems , an organism 's sex is determined by the genome it inherits .",False,17,False
"Changeable optics filters are used in the colorimeter to select the wavelength which the solute absorbs the most , in order to maximize accuracy .",False,25,False
"Interchangeable bits allow the use of powered screwdrivers , commonly using an electric or air motor to rotate the bit .",False,21,False
One balances a chemical equation by changing the scalar number for each chemical formula .,False,15,False
"Genets are highly agile creatures , with quick reflexes and exceptional climbing skills , and are the only viverrids that are able to stand bipedally .",False,26,False
Ring - necked snakes are fairly similar in morphology throughout much of their distribution .,False,15,False
The kinetic energy of a rotating flywheel is,False,8,False
"Owing to the Kuril-Kamchatka Trench , deep-focus seismic events and tsunamis are fairly common .",False,15,False
"In Australia , stillbirth is defined as a baby born with no signs of life that weighs more than 400 grams , or more than 20 weeks in gestation .",False,30,False
"In Australia , any stillborn fetus that weighs more than 400 grams and lived in the mother for more than 20 weeks must be reported to the government .",False,29,False
"This list is arranged by drainage basin , with respective tributaries indented under each larger stream 's name .",False,19,False
"After his retirement he wrote other chess treatises , but his isolation prevented him from assimilating the positional ideas of the new generation of chess-players .",False,26,False
"Instant messaging allows instantaneous communication between a number of parties simultaneously , by transmitting information quickly and efficiently , featuring immediate receipt of acknowledgment or reply .",False,27,False
"Web feeds are designed to be machine readable , so there is no requirement that they be destined only for user consumption .",False,23,False
Intraspecific competition occurs when members of the same species compete for the same resources in an ecosystem .,False,18,False
"Rainbow lorikeets are monogamous and pair for life , and the two sexes look almost identical .",False,17,False
"Coconut lorikeets are monogamous birds , choosing only one partner for their whole life .",False,15,False
Blood can leave the erectile tissue only through a drainage system of veins around the outside wall of the corpus cavernosum .,False,22,False
Blood can leave only through a system of veins around the outside wall of the corpus cavernosum .,False,18,False
"The earliest settlers to the district arrived in the 1840s , and farmed the area with wheat and sheep predominantly .",False,21,True
"The same terminology is sometimes used for functions that yield real , or other signed values .",False,17,False
Lithium carbonate is somewhat toxic .,False,6,False
Omega Centauri is so distinctive from the other galactic globular clusters that it is thought to have an alternative origin as the core remnant of a disrupted dwarf galaxy .,False,30,False
"Insect galls are usually induced by chemicals injected by the larvae or the adults of the insects into the plants , and possibly by mechanical damage .",False,27,False
It is made by reacting hydrogen bromide with sodium hydroxide .,False,11,False
NaBr is produced by treating sodium hydroxide with hydrogen bromide .,False,11,False
"Embryo transfer can be performed after various durations of embryo culture , conferring different stages in embryogenesis .",False,18,False
As Coordinating Minister of Strategic Sectors he was responsible for building several hydroelectric stations .,False,15,False
Protactinium is both toxic and highly radioactive and thus all manipulations with it are performed in a sealed glove box .,False,21,False
Protactinium is both toxic and highly radioactive .,False,8,False
"From the hypostyle hall , one enters the second pillared hall .",False,12,False
Young open clusters may still be in the molecular cloud from which they formed .,False,15,False
"Young open clusters may be contained within the molecular cloud from which they formed , illuminating it to create an H II region .",False,24,False
Cadmium telluride is used to make electricity in solar cells .,False,11,False
Type 1 diabetes is a condition caused by a lack of insulin in the body .,False,16,False
"The human vagina is an elastic , muscular canal that extends from the vulva to the cervix .",False,18,False
"The vagina is an elastic , muscular tube .",False,9,False
"Characteristic features are a very long filiform tail , reduced eyes , and a low number of pectoral - fin radials .",False,22,False
Epoxides can be made by oxidation of alkenes .,False,9,False
"Other nebulae form as the result of supernova explosions ; the death throes of massive , short- lived stars .",False,20,False
Trapping headbutts are where a wrestler holds both of the opponent 's arms under their own and hits the opponent with a series of headbutts .,False,26,False
"s of 2010 , there is no vaccine that prevents syphilis .",False,12,True
"The thou , or mil , is most commonly used in engineering and manufacturing .",False,15,False
There are different types of encyclopedias .,False,7,False
There are some broad differences between encyclopedias and dictionaries .,False,10,False
"The stated aim of the list was to protect the faith and morals of the faithful by preventing the reading of theologically , culturally , or politically disruptive books .",False,30,False
The triggers for precipitation of uric acid are not well understood .,False,12,False
"For some species sex is not determined by inheritance , but instead by environmental factors experienced during development or later in life .",False,23,False
"Although certainly quadrupedal , the posture of horned dinosaurs has long been the subject of some debate .",False,18,False
There are several algorithms for solving a system of linear equations .,False,12,False
Congenital syphilis in the newborn can be prevented by screening mothers during early pregnancy and treating those who are infected .,False,21,False
"Completing the square can be used to derive a general formula for solving quadratic equations , called the quadratic formula .",False,21,False
"Although completing the square can be used to solve many quadratic equations , it does not work with every equation .",False,21,False
Synthetic genomics is unlike genetic modification in the sense that it does not use naturally occurring genes in its life forms .,False,22,False
Flame ionization detectors are used very widely in gas chromatography because of a number of advantages .,False,17,False
"A belt of lowland tropical moist broadleaf forests , runs across most of equatorial Africa .",False,16,False
"The forest zone , a belt of lowland tropical moist broadleaf forests , runs across most of equatorial Africa 's intertropical convergence zone .",False,24,False
"Various works of fiction put forward the idea of terraforming Mars to allow a wide variety of life forms , including humans , to survive unaided on Mars ' surface .",False,31,False
"It hunts by flying low and slowly over an area of open ground , hovering over spots that conceal potential prey .",False,22,False
"Before the Roman conquest their land and capital appear to have been part of the territory of the Atrebates , possibly as part of a confederation of tribes .",False,29,False
An OEM damper consists of an outer mass bonded / vulcanized to an inner hub .,False,16,False
"Most thinking in genetics has focused upon vertical transfer , but the importance of horizontal gene transfer among single -cell organisms is beginning to be acknowledged .",False,27,False
"Dugongs and other sirenians are not closely related to other marine mammals , being more related to elephants .",False,19,False
Pitchblende is a major ore of uranium .,False,8,False
Pitchblende contains a small amount of radium as a radioactive decay product of uranium .,False,15,False
"The event had eight professional wrestling matches with different wrestlers involved in scripted feuds , plots and storylines .",False,19,False
"The initial construction featured a two-story front section with a one-story extension to the rear , housing the dining room and the winter kitchen .",False,25,False
Research is currently underway using organometallic catalysis .,False,8,False
The head and thorax are white and the abdomen is yellow - orange with a row of black spots .,False,20,False
CIDCO carved out 16 nodes small townships with a view towards facilitating comprehensive development .,False,15,False
Fossil bryozoans first appear in the early Ordovician and had a huge adaptive radiation .,False,15,False
The related term homodesmotic reaction also takes into account orbital hybridization .,False,12,False
"There are few characteristics common to all blues , as the genre takes its shape from the peculiarities of each individual performance .",False,23,False
This equation uses information on the parent and daughter isotopes at the time the material solidified .,False,17,False
The above equation makes use of information on the composition of parent and daughter isotopes at the time the material being tested cooled below its closure temperature .,False,28,False
"It was reported that three people were killed on the ground level , four in the synagogue 's basement and at least one other person died in the building .",False,30,False
